sentiment,tweet_year,tweet_month,tweet_day,tweet_weekday,tweet_hour,tweet_quarter,text_length,word_count
positive,2017,10,26,3,5,4,109,20
neutral,2017,10,26,3,5,4,128,19
negative,2017,10,26,3,5,4,93,16
neutral,2017,10,26,3,5,4,64,9
neutral,2017,10,26,3,2,4,95,15
positive,2017,10,26,3,4,4,159,25
neutral,2017,10,26,3,5,4,68,11
negative,2017,10,26,3,5,4,116,18
neutral,2017,10,26,3,5,4,57,9
negative,2017,10,26,3,4,4,138,21
positive,2017,10,26,3,5,4,137,25
negative,2017,10,26,3,5,4,62,12
negative,2017,10,26,3,7,4,138,24
negative,2017,10,26,3,6,4,137,20
neutral,2017,10,26,3,6,4,125,21
positive,2017,10,26,3,6,4,103,16
positive,2017,10,26,3,6,4,74,13
neutral,2017,10,26,3,6,4,52,7
neutral,2017,10,26,3,6,4,140,28
neutral,2017,10,26,3,6,4,152,25
positive,2017,10,26,3,6,4,97,14
neutral,2017,10,26,3,6,4,161,21
neutral,2017,10,26,3,6,4,90,16
positive,2017,10,26,3,6,4,133,26
neutral,2017,10,26,3,6,4,40,5
neutral,2017,10,26,3,6,4,139,22
neutral,2017,10,26,3,6,4,137,24
neutral,2017,10,26,3,8,4,140,21
neutral,2017,10,26,3,8,4,30,4
negative,2017,10,26,3,8,4,138,25
negative,2017,10,26,3,8,4,140,22
negative,2017,10,26,3,7,4,138,27
neutral,2017,10,26,3,7,4,143,24
positive,2017,10,26,3,8,4,102,17
negative,2017,10,26,3,8,4,137,22
positive,2017,10,26,3,7,4,133,24
neutral,2017,10,26,3,7,4,139,26
neutral,2017,10,26,3,8,4,69,10
negative,2017,10,26,3,7,4,139,22
neutral,2017,10,26,3,7,4,136,25
neutral,2017,10,26,3,8,4,81,11
neutral,2017,10,26,3,7,4,107,19
neutral,2017,10,26,3,7,4,79,15
positive,2017,10,26,3,6,4,109,19
positive,2017,10,26,3,7,4,113,21
negative,2017,10,26,3,9,4,119,22
positive,2017,10,26,3,9,4,106,20
negative,2017,10,26,3,8,4,61,7
neutral,2017,10,26,3,7,4,121,18
negative,2017,10,26,3,9,4,103,18
neutral,2017,10,26,3,9,4,96,16
neutral,2017,10,26,3,9,4,127,21
neutral,2017,10,26,3,9,4,131,22
neutral,2017,10,26,3,9,4,105,16
negative,2017,10,26,3,8,4,110,17
neutral,2017,10,26,3,9,4,103,20
negative,2017,10,26,3,9,4,92,14
negative,2017,10,26,3,5,4,130,21
neutral,2017,10,26,3,8,4,98,18
positive,2017,10,26,3,8,4,136,25
neutral,2017,10,26,3,8,4,59,6
positive,2017,10,26,3,8,4,139,25
negative,2017,10,26,3,8,4,69,12
neutral,2017,10,26,3,8,4,139,23
neutral,2017,10,26,3,8,4,139,25
negative,2017,10,26,3,10,4,135,28
neutral,2017,10,26,3,10,4,73,12
neutral,2017,10,26,3,10,4,144,23
negative,2017,10,26,3,10,4,88,13
neutral,2017,10,26,3,10,4,75,13
neutral,2017,10,26,3,10,4,100,15
neutral,2017,10,26,3,9,4,112,22
neutral,2017,10,26,3,10,4,125,22
neutral,2017,10,26,3,10,4,117,21
negative,2017,10,26,3,10,4,131,27
neutral,2017,10,26,3,10,4,120,24
neutral,2017,10,26,3,10,4,73,8
negative,2017,10,26,3,9,4,60,6
neutral,2017,10,26,3,9,4,112,16
positive,2017,10,26,3,9,4,137,21
positive,2017,10,26,3,11,4,145,20
negative,2017,10,26,3,11,4,121,22
neutral,2017,10,26,3,11,4,114,20
neutral,2017,10,26,3,10,4,130,26
neutral,2017,10,26,3,10,4,162,25
negative,2017,10,26,3,11,4,73,11
positive,2017,10,26,3,11,4,77,13
neutral,2017,10,26,3,10,4,90,13
positive,2017,10,26,3,10,4,140,26
negative,2017,10,26,3,10,4,132,23
negative,2017,10,26,3,11,4,92,17
neutral,2017,10,26,3,11,4,76,12
positive,2017,10,26,3,10,4,135,23
neutral,2017,10,26,3,10,4,164,22
neutral,2017,10,26,3,13,4,30,4
neutral,2017,10,26,3,12,4,83,12
negative,2017,10,26,3,12,4,143,22
neutral,2017,10,26,3,12,4,137,27
negative,2017,10,26,3,11,4,88,14
neutral,2017,10,26,3,12,4,62,7
neutral,2017,10,26,3,11,4,123,15
neutral,2017,10,26,3,11,4,138,25
neutral,2017,10,26,3,12,4,62,10
negative,2017,10,26,3,11,4,129,21
neutral,2017,10,26,3,12,4,140,26
positive,2017,10,26,3,12,4,128,23
neutral,2017,10,26,3,11,4,116,14
neutral,2017,10,26,3,11,4,112,19
positive,2017,10,26,3,11,4,102,21
neutral,2017,10,26,3,11,4,140,24
neutral,2017,10,26,3,11,4,139,23
neutral,2017,10,26,3,11,4,137,21
neutral,2017,10,26,3,11,4,130,18
positive,2017,10,26,3,12,4,104,14
neutral,2017,10,26,3,13,4,157,27
negative,2017,10,26,3,12,4,65,12
neutral,2017,10,26,3,12,4,61,11
neutral,2017,10,26,3,12,4,138,28
neutral,2017,10,26,3,12,4,118,18
neutral,2017,10,26,3,12,4,47,7
neutral,2017,10,26,3,12,4,122,23
neutral,2017,10,26,3,12,4,84,11
negative,2017,10,26,3,12,4,146,21
neutral,2017,10,26,3,12,4,77,11
neutral,2017,10,26,3,12,4,79,13
negative,2017,10,26,3,12,4,98,14
neutral,2017,10,26,3,12,4,94,12
neutral,2017,10,26,3,14,4,134,21
neutral,2017,10,26,3,11,4,67,11
neutral,2017,10,26,3,12,4,139,27
neutral,2017,10,26,3,12,4,93,13
positive,2017,10,26,3,11,4,127,23
neutral,2017,10,26,3,11,4,135,21
positive,2017,10,26,3,11,4,49,9
positive,2017,10,26,3,13,4,126,21
positive,2017,10,26,3,14,4,139,24
neutral,2017,10,26,3,13,4,99,18
positive,2017,10,26,3,13,4,83,14
negative,2017,10,26,3,12,4,116,21
positive,2017,10,26,3,13,4,102,11
neutral,2017,10,26,3,13,4,128,21
neutral,2017,10,26,3,12,4,107,16
positive,2017,10,26,3,12,4,77,9
negative,2017,10,26,3,13,4,119,16
neutral,2017,10,26,3,12,4,115,20
positive,2017,10,26,3,12,4,138,22
neutral,2017,10,26,3,13,4,133,23
neutral,2017,10,26,3,13,4,112,16
positive,2017,10,26,3,13,4,154,27
neutral,2017,10,26,3,13,4,124,22
positive,2017,10,26,3,13,4,135,25
neutral,2017,10,26,3,13,4,139,25
neutral,2017,10,26,3,13,4,113,21
neutral,2017,10,26,3,13,4,58,6
neutral,2017,10,26,3,13,4,93,12
positive,2017,10,26,3,13,4,131,20
neutral,2017,10,26,3,13,4,124,23
neutral,2017,10,26,3,13,4,141,21
positive,2017,10,26,3,13,4,108,18
negative,2017,10,26,3,13,4,114,19
neutral,2017,10,26,3,13,4,159,31
neutral,2017,10,26,3,13,4,124,25
negative,2017,10,26,3,13,4,107,17
negative,2017,10,18,2,21,4,120,22
negative,2017,10,17,1,9,4,131,22
neutral,2017,10,26,3,14,4,70,11
positive,2017,10,26,3,14,4,124,24
negative,2017,10,26,3,14,4,144,24
negative,2017,10,26,3,11,4,115,21
neutral,2017,10,26,3,14,4,138,25
neutral,2017,10,26,3,14,4,62,11
neutral,2017,10,26,3,14,4,106,21
neutral,2017,10,26,3,14,4,84,14
neutral,2017,10,26,3,14,4,37,5
negative,2017,10,26,3,14,4,129,24
positive,2017,10,26,3,14,4,142,29
positive,2017,10,26,3,14,4,58,11
neutral,2017,10,26,3,7,4,72,11
neutral,2017,10,26,3,14,4,118,22
negative,2017,10,26,3,14,4,119,21
negative,2017,10,26,3,14,4,84,16
negative,2017,10,26,3,14,4,139,24
neutral,2017,10,26,3,14,4,61,10
positive,2017,10,28,5,14,4,136,23
neutral,2017,10,26,3,15,4,101,14
neutral,2017,10,26,3,14,4,133,26
negative,2017,10,26,3,15,4,92,13
negative,2017,10,26,3,15,4,103,21
neutral,2017,10,26,3,15,4,80,14
neutral,2017,10,26,3,15,4,137,24
neutral,2017,10,26,3,14,4,182,31
neutral,2017,10,26,3,14,4,127,17
negative,2017,10,26,3,14,4,87,12
positive,2017,10,26,3,14,4,62,10
neutral,2017,10,26,3,14,4,29,5
neutral,2017,10,26,3,15,4,95,19
neutral,2017,10,26,3,14,4,132,26
neutral,2017,10,26,3,13,4,156,27
neutral,2017,10,26,3,15,4,97,18
neutral,2017,10,26,3,14,4,109,19
negative,2017,10,26,3,14,4,136,23
negative,2017,10,26,3,14,4,113,15
neutral,2017,10,26,3,14,4,93,17
neutral,2017,10,26,3,14,4,96,19
negative,2017,10,26,3,14,4,77,13
neutral,2017,10,26,3,14,4,49,7
positive,2017,10,26,3,14,4,139,28
neutral,2017,10,26,3,14,4,46,4
neutral,2017,10,26,3,15,4,120,19
neutral,2017,10,13,4,14,4,78,10
positive,2017,10,12,3,14,4,139,26
positive,2017,10,26,3,15,4,107,17
positive,2017,10,26,3,15,4,180,30
negative,2017,10,26,3,15,4,47,7
positive,2017,10,26,3,15,4,112,20
neutral,2017,10,26,3,15,4,104,16
positive,2017,10,26,3,15,4,122,23
negative,2017,10,26,3,15,4,43,6
negative,2017,10,26,3,15,4,130,25
positive,2017,10,26,3,15,4,122,21
negative,2017,10,26,3,15,4,126,22
neutral,2017,10,26,3,15,4,121,23
negative,2017,10,26,3,15,4,113,18
neutral,2017,10,26,3,15,4,108,20
positive,2017,10,26,3,15,4,159,27
neutral,2017,10,26,3,15,4,104,18
negative,2017,10,17,1,9,4,136,24
neutral,2017,10,26,3,15,4,105,16
positive,2017,10,26,3,15,4,144,25
neutral,2017,10,26,3,15,4,42,8
positive,2017,10,26,3,15,4,161,25
neutral,2017,10,26,3,16,4,119,16
neutral,2017,10,26,3,15,4,140,27
positive,2017,10,26,3,15,4,92,16
neutral,2017,10,26,3,16,4,138,25
neutral,2017,10,26,3,16,4,80,10
negative,2017,10,26,3,16,4,86,17
negative,2017,10,26,3,16,4,138,24
neutral,2017,10,26,3,16,4,113,21
positive,2017,10,26,3,16,4,121,21
neutral,2017,10,26,3,16,4,110,19
negative,2017,10,26,3,16,4,135,21
neutral,2017,10,26,3,16,4,131,24
neutral,2017,10,26,3,16,4,116,22
neutral,2017,10,26,3,16,4,78,14
negative,2017,10,26,3,16,4,137,22
negative,2017,10,26,3,16,4,135,24
neutral,2017,10,26,3,16,4,133,24
positive,2017,10,26,3,16,4,278,46
neutral,2017,10,26,3,16,4,139,27
negative,2017,10,26,3,16,4,141,20
negative,2017,10,8,6,6,4,140,23
negative,2017,10,26,3,16,4,140,27
neutral,2017,10,26,3,16,4,134,25
neutral,2017,10,26,3,16,4,118,23
neutral,2017,10,26,3,16,4,71,8
positive,2017,10,26,3,16,4,160,25
positive,2016,12,25,6,19,4,164,25
negative,2017,10,26,3,16,4,92,20
neutral,2017,10,26,3,16,4,156,21
neutral,2017,10,26,3,16,4,45,3
neutral,2017,10,26,3,16,4,137,26
neutral,2017,10,26,3,16,4,65,8
neutral,2017,10,26,3,16,4,112,22
neutral,2017,10,26,3,16,4,114,22
positive,2017,10,26,3,17,4,140,21
neutral,2017,10,26,3,17,4,131,23
neutral,2017,10,26,3,17,4,116,20
positive,2017,10,26,3,17,4,98,15
neutral,2017,10,26,3,17,4,161,22
neutral,2017,10,26,3,17,4,72,13
negative,2017,10,26,3,15,4,58,6
positive,2017,10,26,3,17,4,125,21
neutral,2017,10,26,3,17,4,37,2
negative,2017,10,26,3,17,4,56,10
neutral,2017,10,26,3,17,4,41,8
negative,2017,10,26,3,17,4,158,22
neutral,2017,10,26,3,17,4,34,5
negative,2017,10,26,3,17,4,150,24
positive,2017,10,26,3,17,4,93,17
neutral,2017,10,26,3,17,4,152,24
neutral,2017,10,26,3,17,4,108,20
negative,2017,10,26,3,17,4,140,25
negative,2017,10,26,3,17,4,156,26
negative,2017,10,26,3,17,4,104,18
neutral,2017,10,26,3,17,4,96,19
positive,2017,10,26,3,18,4,87,14
positive,2017,10,26,3,18,4,140,20
neutral,2017,10,26,3,18,4,163,22
neutral,2017,10,26,3,18,4,136,19
positive,2017,10,26,3,17,4,53,8
neutral,2017,10,26,3,17,4,53,8
neutral,2017,10,26,3,18,4,121,25
neutral,2017,10,26,3,18,4,91,18
neutral,2017,10,26,3,18,4,124,24
neutral,2017,10,26,3,18,4,117,20
neutral,2017,10,26,3,17,4,126,22
neutral,2017,10,26,3,17,4,131,25
neutral,2017,10,26,3,18,4,135,22
neutral,2017,10,26,3,17,4,97,17
neutral,2017,10,26,3,17,4,100,19
neutral,2017,10,26,3,18,4,92,13
negative,2017,10,26,3,18,4,135,24
positive,2017,10,26,3,18,4,92,12
negative,2017,10,26,3,18,4,94,12
positive,2017,10,26,3,18,4,124,20
neutral,2017,10,26,3,18,4,86,15
positive,2017,10,26,3,18,4,161,27
negative,2017,10,26,3,18,4,140,24
negative,2017,10,26,3,18,4,124,20
positive,2017,10,26,3,18,4,116,23
neutral,2017,10,17,1,16,4,137,24
positive,2017,10,26,3,18,4,99,16
neutral,2017,10,26,3,18,4,124,26
negative,2017,10,26,3,18,4,131,22
neutral,2017,10,26,3,18,4,157,24
negative,2017,10,26,3,18,4,130,22
neutral,2017,10,26,3,18,4,143,26
negative,2017,10,26,3,18,4,164,28
neutral,2017,10,28,5,0,4,124,18
positive,2017,10,26,3,18,4,125,19
positive,2017,10,26,3,18,4,139,26
negative,2017,10,26,3,18,4,45,6
negative,2017,10,26,3,18,4,148,27
positive,2017,10,26,3,18,4,98,15
negative,2017,10,26,3,18,4,135,25
neutral,2017,10,26,3,18,4,59,6
neutral,2017,10,26,3,18,4,54,11
neutral,2017,10,26,3,18,4,47,8
negative,2017,10,26,3,18,4,95,18
negative,2017,10,26,3,18,4,109,12
positive,2017,10,26,3,18,4,79,12
negative,2017,10,26,3,18,4,150,22
positive,2017,10,26,3,18,4,106,20
positive,2017,10,26,3,18,4,112,24
positive,2017,10,26,3,19,4,147,23
negative,2017,10,26,3,19,4,54,8
neutral,2017,10,26,3,19,4,139,24
neutral,2017,10,26,3,19,4,131,23
positive,2017,10,26,3,19,4,139,25
positive,2017,10,26,3,18,4,135,23
neutral,2017,10,26,3,19,4,123,22
neutral,2017,10,26,3,19,4,111,16
negative,2017,10,26,3,18,4,139,25
negative,2017,10,26,3,19,4,111,16
neutral,2017,10,26,3,19,4,76,14
neutral,2017,10,26,3,19,4,85,12
neutral,2017,10,26,3,19,4,137,25
positive,2017,10,26,3,19,4,136,23
positive,2017,10,26,3,19,4,70,12
negative,2017,10,26,3,21,4,111,21
neutral,2017,10,26,3,19,4,108,17
positive,2017,10,26,3,19,4,139,28
neutral,2017,10,26,3,19,4,139,25
positive,2017,10,26,3,19,4,78,9
neutral,2017,10,26,3,19,4,115,19
neutral,2017,10,26,3,19,4,134,28
neutral,2017,10,26,3,19,4,75,15
positive,2017,10,26,3,19,4,110,21
positive,2017,10,26,3,19,4,129,24
neutral,2017,10,26,3,19,4,154,25
neutral,2017,10,26,3,19,4,110,14
neutral,2017,10,26,3,19,4,47,8
neutral,2017,10,17,1,9,4,137,26
neutral,2017,10,26,3,19,4,135,26
positive,2017,11,25,5,20,4,143,30
negative,2017,11,25,5,20,4,130,19
negative,2017,11,17,4,2,4,263,45
neutral,2017,11,25,5,20,4,158,27
negative,2017,11,25,5,20,4,214,37
positive,2017,11,25,5,20,4,170,32
neutral,2017,11,25,5,20,4,73,9
neutral,2017,11,25,5,20,4,61,6
neutral,2017,11,25,5,20,4,73,12
negative,2017,11,25,5,20,4,139,26
negative,2017,11,25,5,10,4,209,33
negative,2017,11,25,5,20,4,166,34
neutral,2017,10,17,1,18,4,87,12
positive,2017,10,26,3,19,4,65,11
positive,2017,10,26,3,19,4,139,18
positive,2017,10,17,1,18,4,204,32
positive,2017,10,26,3,19,4,113,19
negative,2017,10,26,3,19,4,139,24
positive,2017,10,26,3,19,4,102,16
positive,2017,10,26,3,19,4,140,20
neutral,2017,10,26,3,19,4,137,26
positive,2017,10,26,3,20,4,131,22
neutral,2017,10,26,3,20,4,91,12
neutral,2017,10,26,3,20,4,86,16
neutral,2017,10,26,3,20,4,140,27
negative,2017,10,26,3,20,4,93,17
neutral,2017,10,26,3,20,4,59,10
neutral,2017,10,26,3,19,4,40,3
positive,2017,10,17,1,18,4,48,9
neutral,2017,10,26,3,20,4,100,18
neutral,2017,10,26,3,20,4,126,24
negative,2017,10,26,3,20,4,115,19
neutral,2017,10,26,3,20,4,83,15
negative,2017,10,26,3,20,4,111,21
neutral,2017,10,26,3,20,4,154,24
positive,2017,10,26,3,20,4,164,26
negative,2017,10,26,3,19,4,140,22
neutral,2017,10,26,3,20,4,119,20
neutral,2017,10,26,3,20,4,107,17
neutral,2017,10,26,3,22,4,84,12
neutral,2017,10,26,3,22,4,57,8
neutral,2017,10,26,3,22,4,39,8
neutral,2017,10,26,3,20,4,100,13
positive,2017,10,26,3,20,4,96,16
positive,2017,10,20,4,19,4,128,25
neutral,2017,10,26,3,20,4,159,22
neutral,2017,10,26,3,20,4,132,25
negative,2017,10,26,3,21,4,76,13
positive,2017,10,26,3,20,4,108,19
neutral,2017,10,26,3,20,4,112,17
neutral,2017,10,26,3,20,4,119,19
neutral,2017,10,26,3,22,4,28,4
negative,2017,10,26,3,21,4,128,19
neutral,2017,10,26,3,21,4,115,19
positive,2017,10,26,3,21,4,162,23
positive,2017,10,26,3,20,4,85,19
neutral,2017,10,26,3,20,4,132,27
negative,2017,10,26,3,21,4,136,25
negative,2017,10,26,3,21,4,82,13
neutral,2017,10,26,3,20,4,104,20
neutral,2017,10,26,3,21,4,73,7
positive,2017,10,26,3,21,4,119,17
neutral,2017,10,26,3,21,4,102,14
neutral,2017,10,26,3,21,4,133,22
neutral,2017,10,26,3,21,4,40,5
neutral,2017,10,26,3,21,4,140,19
neutral,2017,10,26,3,21,4,61,11
neutral,2017,10,26,3,21,4,123,22
negative,2017,10,26,3,21,4,62,6
neutral,2017,10,26,3,21,4,139,27
neutral,2017,10,26,3,21,4,56,10
positive,2017,10,26,3,21,4,71,13
neutral,2017,10,26,3,21,4,131,24
positive,2017,10,26,3,21,4,80,13
positive,2017,10,26,3,21,4,122,18
negative,2017,10,26,3,21,4,77,14
neutral,2017,10,26,3,18,4,73,9
neutral,2017,10,26,3,22,4,120,21
neutral,2017,10,26,3,22,4,44,7
neutral,2017,10,26,3,22,4,132,20
neutral,2017,10,26,3,22,4,56,12
negative,2017,10,26,3,22,4,112,21
negative,2017,10,25,2,16,4,131,18
positive,2017,10,26,3,22,4,94,16
neutral,2017,10,26,3,21,4,138,18
neutral,2017,10,26,3,22,4,137,21
negative,2017,10,26,3,21,4,106,20
positive,2017,10,26,3,22,4,88,13
neutral,2017,10,26,3,22,4,106,13
neutral,2017,10,26,3,22,4,139,23
negative,2017,10,26,3,22,4,130,23
neutral,2017,10,26,3,21,4,45,4
neutral,2017,10,26,3,22,4,123,23
negative,2017,10,26,3,22,4,136,23
neutral,2017,10,26,3,22,4,98,12
neutral,2017,10,26,3,22,4,73,12
neutral,2017,10,17,1,20,4,98,17
negative,2017,10,26,3,22,4,152,25
negative,2017,10,26,3,22,4,132,18
neutral,2017,10,26,3,22,4,55,8
neutral,2017,10,26,3,22,4,75,12
negative,2017,10,26,3,23,4,140,24
negative,2017,10,26,3,23,4,130,20
negative,2017,10,26,3,23,4,126,23
neutral,2017,10,26,3,23,4,118,18
negative,2017,10,26,3,23,4,96,19
neutral,2017,10,26,3,23,4,100,10
neutral,2017,10,26,3,23,4,80,13
negative,2017,10,26,3,21,4,137,16
positive,2017,10,26,3,23,4,123,24
negative,2017,10,26,3,22,4,119,18
positive,2017,10,27,4,0,4,117,20
neutral,2017,10,26,3,23,4,137,24
negative,2017,10,26,3,23,4,140,27
negative,2017,10,26,3,23,4,137,25
positive,2017,10,26,3,23,4,138,27
negative,2017,10,26,3,23,4,140,24
neutral,2017,10,26,3,23,4,135,20
positive,2017,10,26,3,23,4,137,23
positive,2017,10,26,3,23,4,164,23
negative,2017,10,26,3,23,4,116,21
neutral,2017,10,27,4,0,4,37,2
positive,2017,10,27,4,0,4,139,26
neutral,2017,10,27,4,0,4,94,13
neutral,2017,10,27,4,0,4,100,20
neutral,2017,10,27,4,0,4,120,23
negative,2017,10,27,4,0,4,154,26
neutral,2017,10,26,3,22,4,52,8
positive,2017,10,27,4,0,4,166,22
negative,2017,10,26,3,23,4,135,25
positive,2017,10,27,4,0,4,53,8
negative,2017,10,26,3,6,4,127,20
negative,2017,10,27,4,0,4,138,22
negative,2017,10,27,4,0,4,121,27
negative,2017,10,27,4,0,4,146,24
positive,2017,10,27,4,0,4,125,20
neutral,2017,10,27,4,0,4,61,11
negative,2017,10,27,4,0,4,153,18
neutral,2017,10,27,4,0,4,54,9
neutral,2017,10,27,4,0,4,42,6
negative,2017,10,27,4,0,4,164,24
negative,2017,10,27,4,0,4,45,3
positive,2017,10,17,1,21,4,137,21
neutral,2017,10,27,4,0,4,139,23
neutral,2017,10,27,4,1,4,130,27
negative,2017,10,27,4,0,4,122,21
neutral,2017,10,27,4,1,4,125,21
neutral,2017,10,27,4,0,4,90,12
neutral,2017,10,27,4,1,4,148,28
neutral,2017,10,27,4,1,4,34,5
negative,2017,10,27,4,1,4,138,26
neutral,2017,10,27,4,1,4,102,16
neutral,2017,10,27,4,1,4,70,14
positive,2017,10,27,4,1,4,138,24
neutral,2017,10,27,4,1,4,38,7
neutral,2017,10,27,4,1,4,112,15
positive,2017,10,27,4,1,4,76,12
positive,2017,10,27,4,1,4,120,20
positive,2017,10,27,4,1,4,64,12
neutral,2017,10,27,4,1,4,74,13
positive,2017,10,27,4,1,4,127,22
neutral,2017,10,17,1,22,4,133,23
neutral,2017,10,27,4,2,4,115,15
neutral,2017,10,27,4,1,4,158,23
neutral,2017,10,27,4,1,4,140,26
neutral,2017,10,27,4,1,4,60,11
neutral,2017,10,27,4,1,4,138,23
positive,2017,10,27,4,2,4,140,27
negative,2017,10,27,4,2,4,83,15
negative,2017,10,27,4,2,4,121,24
negative,2017,10,27,4,2,4,140,25
positive,2017,10,27,4,2,4,115,19
negative,2017,10,27,4,2,4,133,25
neutral,2017,10,27,4,2,4,135,24
positive,2017,10,27,4,2,4,118,20
neutral,2017,10,27,4,2,4,114,16
neutral,2017,10,27,4,2,4,62,8
neutral,2017,10,27,4,2,4,151,28
negative,2017,10,27,4,2,4,64,11
positive,2017,10,27,4,2,4,60,8
neutral,2017,10,27,4,2,4,85,15
neutral,2017,10,27,4,2,4,124,20
positive,2017,10,27,4,2,4,137,22
neutral,2017,10,27,4,2,4,93,17
neutral,2017,10,27,4,3,4,196,35
neutral,2017,10,27,4,2,4,129,18
neutral,2017,10,27,4,3,4,93,15
neutral,2017,10,27,4,3,4,95,18
negative,2017,10,17,1,23,4,138,29
neutral,2017,11,9,3,22,4,86,15
negative,2017,10,7,5,0,4,144,26
negative,2017,10,7,5,0,4,112,18
negative,2017,10,7,5,0,4,131,20
negative,2017,10,7,5,0,4,121,16
negative,2017,10,7,5,0,4,144,23
negative,2017,10,7,5,0,4,140,25
negative,2017,10,7,5,0,4,137,22
neutral,2017,10,7,5,0,4,135,28
positive,2017,10,7,5,0,4,124,20
neutral,2017,10,7,5,0,4,151,26
neutral,2017,10,7,5,0,4,82,15
positive,2017,10,18,2,0,4,38,4
neutral,2017,10,18,2,0,4,131,23
neutral,2017,10,18,2,2,4,99,14
negative,2017,10,18,2,2,4,114,17
negative,2017,9,26,1,16,3,115,17
negative,2017,11,30,3,19,4,151,29
neutral,2017,10,27,4,6,4,139,22
neutral,2017,11,30,3,19,4,117,19
negative,2017,10,16,0,3,4,140,22
positive,2017,10,27,4,9,4,139,24
positive,2017,10,16,0,4,4,118,18
neutral,2017,10,16,0,4,4,79,12
negative,2017,10,16,0,3,4,140,26
neutral,2017,10,16,0,4,4,66,8
neutral,2017,10,16,0,4,4,67,13
negative,2017,10,16,0,3,4,138,24
neutral,2017,10,16,0,3,4,114,17
negative,2017,10,16,0,3,4,117,21
negative,2017,10,14,5,22,4,80,12
negative,2017,10,16,0,3,4,136,25
negative,2017,10,16,0,9,4,125,21
neutral,2017,10,16,0,4,4,135,27
neutral,2017,11,25,5,21,4,157,29
neutral,2017,11,25,5,11,4,134,27
positive,2017,11,25,5,20,4,261,37
neutral,2017,11,25,5,21,4,105,17
positive,2017,11,25,5,21,4,136,19
positive,2017,11,25,5,21,4,175,28
positive,2017,11,25,5,21,4,219,46
positive,2017,11,25,5,21,4,138,21
neutral,2017,11,25,5,20,4,90,17
positive,2017,11,25,5,20,4,216,34
positive,2017,11,25,5,20,4,200,32
neutral,2017,11,25,5,20,4,79,14
neutral,2017,11,25,5,10,4,131,22
negative,2017,11,25,5,20,4,268,46
neutral,2017,11,25,5,20,4,94,15
positive,2017,10,27,4,3,4,138,25
negative,2017,10,27,4,3,4,90,17
neutral,2017,10,27,4,3,4,140,27
negative,2017,10,27,4,3,4,126,19
neutral,2017,10,27,4,2,4,63,11
neutral,2017,10,27,4,3,4,66,13
negative,2017,10,27,4,3,4,136,23
neutral,2017,10,27,4,4,4,78,14
positive,2017,10,27,4,7,4,59,11
negative,2017,10,27,4,3,4,99,18
neutral,2017,10,27,4,9,4,104,18
positive,2017,10,16,0,5,4,125,19
positive,2017,10,16,0,5,4,140,22
neutral,2017,10,16,0,4,4,133,22
positive,2017,10,16,0,5,4,113,19
neutral,2017,10,16,0,5,4,145,26
neutral,2017,10,16,0,4,4,84,14
neutral,2017,10,16,0,5,4,115,19
neutral,2017,10,16,0,4,4,54,9
negative,2017,10,16,0,4,4,109,19
neutral,2017,10,16,0,4,4,127,25
negative,2017,10,16,0,4,4,117,19
negative,2017,10,16,0,3,4,96,17
positive,2017,10,16,0,4,4,131,22
positive,2017,10,16,0,4,4,140,27
neutral,2017,10,16,0,4,4,132,23
neutral,2017,10,16,0,4,4,94,17
positive,2017,10,16,0,4,4,121,19
neutral,2017,10,16,0,4,4,42,8
neutral,2017,10,16,0,3,4,87,11
neutral,2017,10,16,0,4,4,111,21
negative,2017,10,27,4,7,4,253,47
neutral,2017,10,27,4,3,4,72,11
negative,2017,10,27,4,3,4,131,19
neutral,2017,10,27,4,3,4,91,16
neutral,2017,10,27,4,4,4,85,13
positive,2017,10,27,4,3,4,139,23
neutral,2017,10,27,4,4,4,117,19
neutral,2017,10,27,4,3,4,133,25
neutral,2017,10,27,4,3,4,84,16
neutral,2017,10,27,4,3,4,70,8
negative,2017,10,27,4,3,4,106,20
negative,2017,10,27,4,4,4,134,22
neutral,2017,10,27,4,4,4,84,13
positive,2017,10,27,4,3,4,139,24
negative,2017,10,27,4,3,4,112,19
negative,2017,10,27,4,8,4,122,20
positive,2017,10,27,4,3,4,100,16
negative,2017,10,27,4,4,4,139,30
neutral,2017,10,17,1,18,4,161,19
neutral,2017,10,26,3,18,4,102,15
neutral,2017,10,27,4,4,4,98,17
positive,2017,10,27,4,4,4,86,18
neutral,2017,10,27,4,3,4,124,18
negative,2017,10,27,4,4,4,60,10
positive,2017,10,27,4,4,4,133,23
neutral,2017,10,18,2,4,4,59,10
positive,2017,10,27,4,5,4,55,8
neutral,2017,10,27,4,12,4,55,9
positive,2017,10,27,4,5,4,224,43
negative,2017,10,27,4,5,4,66,11
positive,2017,10,27,4,5,4,137,20
positive,2017,10,27,4,5,4,114,21
positive,2017,10,27,4,4,4,147,28
positive,2017,10,27,4,4,4,70,10
neutral,2017,10,27,4,5,4,113,21
positive,2017,10,27,4,4,4,82,16
positive,2017,10,27,4,5,4,105,19
positive,2017,10,26,3,9,4,102,18
positive,2017,10,27,4,4,4,124,25
positive,2017,10,27,4,5,4,51,5
negative,2017,10,27,4,4,4,121,19
positive,2017,10,16,0,6,4,87,14
